Country,Year,Month,Calendar Day,"Actual Cash Balance With Reserve Bank Of India (Rbi) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Cash Balance As Percent Of Average Daily Cash Reserve Requirement (UOM:%(Percentage)), Scaling Factor:1","Average Daily Cash Reserve Requirement (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-13,958394.730429025,105.289060976481,910251
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-12,933145.160157122,102.515148036874,910251
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-11,935920.949474893,102.820095718092,910251
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-10,937463.466874247,102.123429484618,917971
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-09,896981.413483057,97.7134804349001,917971.0
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-08,873548.813761979,95.1608290198687,917971
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-07,892961.500125124,97.2755675424522,917971.0
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-06,899688.397212321,98.0083681524058,917971
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-05,899410.809832274,97.9781289204424,917971.0
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-04,910286.296297941,99.1628598613617,917971
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-03,914996.551211632,99.6759757347053,917971.0
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-02,923941.688841288,100.650422381675,917971
India,"Calendar Year (Jan - Dec), 2025","January, 2025",2025-01-01,941135.452014441,102.523440502417,917971.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-31,941167.466337255,102.526928011588,917971.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-30,947501.520621525,103.216933935988,917971.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-29,939013.757913015,102.292311839156,917971.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-28,941021.804381103,102.511060194832,917971.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-27,946579.649684437,97.9810916736471,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-26,960751.099500884,99.4479879079753,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-25,980513.565261605,101.493613936428,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-24,977730.528037117,101.205539894783,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-23,973561.910219029,100.774043480591,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-22,947577.237559679,98.084352660812,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-21,950704.235895943,98.4080303468376,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-20,993519.369063158,102.839853373326,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-19,975308.398261244,100.954823624161,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-18,975613.709787095,100.986426624092,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-17,986055.587578383,102.067272367453,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-16,921478.051024864,95.3828084333105,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-15,981415.141202557,101.586936664157,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-14,996728.545848215,103.172037405465,966084.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-13,993696.325951032,98.0671053024757,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-12,988346.740058142,97.5391588973397,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-11,991880.820279907,97.8879344821981,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-10,997496.683002503,98.4421595372762,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-09,991432.434195345,97.8436836137763,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-08,1007545.54,99.4338732948972,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-07,1003467.61947825,99.0314265405139,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-06,1040580.889,102.694105786938,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-05,1036254.45,102.267132940287,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-04,999422.6825,98.6322349059788,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-03,1017874.461,100.453226347651,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-02,1021674.832,100.82828195902,1013282.0
India,"Calendar Year (Jan - Dec), 2024","December, 2024",2024-12-01,1064221.736,105.027202299064,1013282.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-30,1062160.462,104.823776796588,1013282.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-29,1031347.0,100.934529133938,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-28,1038637.0,101.647977388877,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-27,1039075.0,101.690843004195,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-26,1069735.0,104.691436076406,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-25,1011471.0,98.9893305721875,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-24,1002634.0,98.1244825298151,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-23,999880.0,97.8549576335049,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-22,1012182.93266455,99.0590050738551,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-21,978070.053356668,95.7204900926277,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-20,1008736.59523388,98.7217233967849,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-19,1040861.17982235,101.86565053194,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-18,996874.851815365,97.5608536927421,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-17,1049234.44230272,102.68511411284,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-16,1051374.64520164,102.894568711393,1021798.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-15,1015792.94506011,100.418258600077,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-14,1034433.6714524,102.261025172199,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-13,993149.902402606,98.1798349881279,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-12,1006560.16686155,99.5055337054525,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-11,1013683.81971298,100.209756763597,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-10,982848.019512894,97.1614215948102,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-09,983536.111537857,97.2294443185743,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-08,993113.443871793,98.1762308065935,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-07,1012929.29581934,100.135166783582,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-06,1014818.61466381,100.321939205289,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-05,1022177.08304546,101.049375425872,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-04,1026975.34558912,101.523717339038,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-03,1044642.37084232,103.270226722862,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-02,1050760.36,103.875032869958,1011562.0
India,"Calendar Year (Jan - Dec), 2024","November, 2024",2024-11-01,999217.490039829,98.2779519791792,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-31,1043977.7147145,102.680340102889,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-30,1039769.23874043,102.266415803317,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-29,1019787.19742376,100.301083814495,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-28,1010098.68055754,99.3481705550502,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-27,1034904.05700819,101.787901264273,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-26,1038480.40998518,102.139653159768,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-25,1050321.5642942,103.304288893389,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-24,1011859.27361517,99.5213335367808,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-23,1018119.33421309,100.137041269043,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-22,1002750.84006752,98.6254743232218,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-21,992200.520820411,97.5877985632718,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-20,1004006.81099957,98.7490052383405,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-19,1009057.02001681,99.2457181203992,1016726.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-18,991699.563386687,98.9961191534353,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-17,984522.438464671,98.2796647551571,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-16,976272.618246554,97.4561288623731,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-15,996914.693856149,99.5167180287564,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-14,999295.712146744,99.7544024839126,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-13,987063.704501763,98.5333458947851,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-12,988725.710731265,98.6992551810286,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-11,990369.0,98.8632960521325,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-10,1009424.0,100.765455859511,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-09,1000240.0,99.8486657429554,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-08,988113.0,98.6380915113061,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-07,1027404.0,102.56030410599,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-06,1056464.0,105.461210115038,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-05,1060542.0,105.8682952735,1001756.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-04,992540.7891,98.7177453992459,1005433.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-03,986487.06,98.1156437077359,1005433.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-02,1026024.414,102.04801453702,1005433.0
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-01,1032284.124,102.670603013826,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-30,1037405.65,103.17998812452,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-29,1023514.25,101.798354539785,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-28,1025298.65,101.975830313905,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-27,1027463.0,102.191095776646,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-26,1013464.0,100.798760335099,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-25,1004355.0,99.892782512609,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-24,1023322.0,101.779233424803,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-23,982960.0,97.7648436046957,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-22,968192.0,96.2960237032204,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-21,969132.0,96.3895157608712,1005433.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-20,963311.5914,97.268634236774,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-19,957824.4164,96.7145767305288,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-18,962890.4833,97.2261136130021,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-17,964771.4924,97.4160450825052,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-16,951302.5111,96.0560392159635,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-15,1010368.941,102.02016444492,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-14,1012049.021,102.189807464341,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-13,1011891.695,102.173921757903,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-12,968644.811,97.8071463767794,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-11,1005251.805,101.503470953045,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-10,1056021.317,106.629830001555,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-09,1006435.464,101.622988765724,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-08,1010461.964,102.029557272997,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-07,1016442.19,102.63339970637,990362.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-06,995861.1983,100.656501062296,989366.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-05,980934.3308,99.1477704711906,989366.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-04,977045.5145,98.7547090257801,989366.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-03,981270.0333,99.1817015442212,989366.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-02,974062.6239,98.4532138662537,989366.0
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-01,1011581.303,102.245407968335,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-31,1032379.065,104.347538221447,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-30,1026528.466,103.756189923648,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-29,986916.31,99.7523980003356,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-28,977958.774,98.8470165742506,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-27,989923.585,100.05635780894,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-26,979894.4635,99.0426660608915,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-25,985807.2013,99.6402950273205,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-24,984743.1468,99.5327458998995,989366.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-23,967228.3179,98.4175825617127,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-22,956666.4211,97.3428866175543,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-21,958979.9028,97.5782884063575,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-20,961983.48,97.8839089114553,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-19,983435.0453,100.066652282301,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-18,979865.1372,99.7034063778262,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-17,981402.3257,99.8598186471031,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-16,990631.7466,100.798932273754,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-15,1001707.252,101.92588900873,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-14,1004854.755,102.246154276644,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-13,1005081.765,102.269253037302,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-12,997598.7849,101.507843556035,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-11,1001513.948,101.906219906795,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-10,1002975.247,102.054910254584,982780.0
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-09,978031.78,99.6826952183418,981145.0
