Country,Year,Month,Calendar Day,"Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Variable Rate Reverse Repo Under Liquidity Adjustment Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Marginal Standing Facility (Msf) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Standing Liquidity Facility (UOM:INR(IndianRupees)), Scaling Factor:10000000","Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sale Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Purchase Under Open Market Operations (Omo) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Targeted Long Term Repo Operations (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Facility For Mutual Funds  (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Liquidity Scheme For Non Banking Financial Companies (Nbfcs) Or Housing Finance Companies (Hfcs) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Long-Term Repo Operations For Small Finance Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Special Reverse Repo (UOM:INR(IndianRupees)), Scaling Factor:10000000","Net Injection (+) / Absorption (-) (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-19,20690,9308,,,900,,,,,,,,,,,,12282
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-18,17083,4279,5905,,700,,-210,,,,,,,,,,19199
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-17,23374,5059,30503,,415,,0,,,,,,,,,,49233
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-16,21260,4717,35007,,725,,0,,,,,,,,,,52275
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-13,21174,8508,38051,,1750,,0,,,,,,,,,,52467
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-10,22074,6260,39493,,1945,,0,,,,,,,,,,57252
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-09,19943,5165,12775,,2975,,0,,,,,,,,,,30528
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-07,9805,1938,,,13292,,,,,,,,,,,,21159
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-06,5113,15413,13400,,,,0,,445,,,,,,,,2655
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-05,9349,4354,,10985,445,,0,,,,,,,,,,-5545
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-04,8739,3110,,13777,2025,,0,,,,,,,,,,-6123
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-03,10998,11756,15503,28562,480,,0,,,,,,,,,,-13337
India,"Financial Year (Apr - Mar), 2015","November, 2015",2015-11-02,14439,24736,,,100,,0,,,,,,,,,,-10197
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-31,,8232,,,,,,,,,,,,,,,-8232
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-30,12036,7692,4875,4640,2520,,0,,,,,,,,,,7099
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-29,8984,5343,,15002,315,,0,,,,,,,,,,-11046
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-28,14080,11345,,,60,,90,,,500,,,,,,,3385
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-27,22212,8136,30365,,25,,120,,,500,,,,,,,45086
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-26,21717,4676,20007,,628,,140,,,,,,,,,,37816
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-23,17440,2044,10800,,3727,,0,,,,,,,,,,29923
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-21,17589,2000,,13301,45,,280,,,,,,,,,,2613
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-20,9709,4973,9700,,2015,,-190,,,,,,,,,,16261
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-19,13561,2307,,2379,1350,,-170,,,,,,,,,,10055
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-17,2539,2676,,,,,,,,,,,,,,,-137
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-16,12839,5593,17450,12176,3620,,-140,,150,,,,,,,,15850
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-15,17741,6728,2610,,30,,290,,240,,,,,,,,13703
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-14,13784,2129,,1241,175,,0,,295,,,,,,,,10294
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-13,9424,2885,10350,16020,,,0,,,,,,,,,,869
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-12,15672,12897,,4012,60,,0,,245,,,,,,,,-1422
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-09,15358,3118,12000,11169,400,,-110,,310,,,,,,,,13051
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-08,11324,3930,,,552,,0,,700,,,,,,,,7246
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-07,10805,2930,,22170,250,,0,,625,,,,,,,,-14670
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-06,3817,3761,4350,12687,250,,110,,660,,,,,,,,-8581
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-05,4022,9018,,31750,335,,0,,,,,,,,,,-36411
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-03,,15294,,,,,,,,,,,,,,,-15294
India,"Financial Year (Apr - Mar), 2015","October, 2015",2015-10-01,15081,16857,12025,37193,2460,,,,,,,,,,,,-24484
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-30,9037,20907,,19210,405,,,,,,,,,,,,-30675
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-29,17765,16595,8000,,1100,,,,,,,,,,,,10270
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-28,16413,7373,,2255,5415,,,,,,,,,,,,12200
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-25,,7493,,,395,,,,,,,,,,,,-7098
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-24,16502,11707,4575,,325,,0,,,,,,,,,,9695
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-23,10526,3955,,3121,80,,0,,,,,,,,,,3530
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-22,12649,4666,6150,12846,485,,0,,,,,,,,,,1772
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-21,19047,11926,,,75,,0,,,,,,,,,,7196
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-19,,11894,,,,,,,,,,,,,,,-11894
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-18,17434,3725,24007,,8180,,0,,,,,,,,,,45896
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-17,,5494,,,1053,,,,,,,,,,,,-4441
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-16,19595,4582,18725,,939,,0,,,,,,,,,,34677
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-15,11516,4275,10450,30545,400,,0,,,,,,,,,,-12454
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-14,6708,7292,,2417,80,,0,,,,,,,,,,-2921
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-11,5317,2390,6480,13186,1933,,0,,,,,,,,,,-1846
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-10,19300,8443,,,,,0,,115,,,,,,,,10742
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-09,17769,4460,,,30,,0,,895,,,,,,,,12444
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-08,2907,3235,1075,,1565,,350,,615,,,,,,,,2047
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-07,2246,4166,,14491,229,,0,,430,,,,,,,,-16612
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-05,6242,1076,,,4009,,,,,,,,,,,,9175
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-04,3617,4062,2075,13602,1805,,-350,,970,,,,,,,,-11487
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-03,2777,13493,,54966,10,,0,,905,,,,,,,,-66577
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-02,2819,4286,,25010,635,,0,,980,,,,,,,,-26822
India,"Financial Year (Apr - Mar), 2015","September, 2015",2015-09-01,6687,5373,2100,11781,,,0,,895,,,,,,,,-9262
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-31,5473,6558,,10949,1350,,0,,705,,,,,,,,-11389
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-29,,2947,,,,,,,,,,,,,,,-2947
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-28,3914,8331,1050,14306,200,,450,,530,,,,,,,,-17553
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-27,11183,4898,,5592,225,,-450,,560,,,,,,,,-92
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-26,10730,2138,,8265,990,,0,,440,,,,,,,,877
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-25,12983,7165,950,6027,,,0,,135,,,,,,,,606
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-24,12508,5572,,5013,4711,,0,,100,,,,,,,,6534
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-22,,1440,,,750,,,,,,,,,,,,-690
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-21,4406,3369,900,17439,1245,,0,,80,,,,,,,,-14337
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-20,3246,4357,,13038,,,210,,585,,,,,,,,-14524
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-19,3396,3615,,25682,250,,-200,,230,,,,,,,,-26081
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-18,,8780,,,675,,,,,,,,,,,,-8105
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-17,14147,1593,10300,1395,30,,100,,645,,,,,,,,20944
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-14,2586,3606,4835,15857,,,-410,,600,,,,,,,,-13052
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-13,5937,1199,,14100,610,,0,,220,,,,,,,,-8972
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-12,5662,2750,,11269,30,,0,,385,,,,,,,,-8712
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-11,2026,2217,5850,13138,200,,0,,325,,,,,,,,-7604
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-10,1956,2297,,34162,152,,0,,205,,,,,,,,-34556
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-08,,393,,,,,,,,,,,,,,,-393
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-07,2473,3956,9105,29240,475,,0,,515,,,,,,,,-21658
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-06,2674,2047,,7389,,,0,,135,,,,,,,,-6897
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-05,2506,2959,,8915,565,,0,,85,,,,,,,,-8888
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-04,2142,3801,9625,9609,45,,0,,105,,,,,,,,-1703
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-03,2156,5267,,57198,180,,-80,,470,,,,,,,,-60679
India,"Financial Year (Apr - Mar), 2015","August, 2015",2015-08-01,,23755,,,,,,,,,,,,,,,-23755
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-31,2224,4182,2525,27127,25,,0,,260,,,,,,,,-26795
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-30,2460,5820,,11491,,,0,,95,,,,,,,,-14946
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-29,2462,2958,,6070,25,,0,,500,,,,,,,,-7041
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-28,2096,2142,5410,10002,10,,230.69,,360,,,,,,,,-4757.31
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-27,2011,1376,,23007,485,,-1029.69,,380,,,,,,,,-23296.69
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-25,,4125,,,,,,,,,,,,,,,-4125
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-24,3160,10893,7500,31805,45,,-128.31,,485,,,,,,,,-32606.31
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-23,3106,2300,,10002,,,4.5,,205,,,,,,,,-9396.5
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-22,7440,1378,,9257,,,199.61,,175,,,,,,,,-3170.39
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-21,7633,3008,13620,,15,,0,,110,,,,,,,,18150
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-20,3642,2939,,18022,,,-199.5,,410,,,,,,,,-17928.5
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-17,2680,5447,10750,12302,75,,0,,110,,,,,,,,-4354
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-16,2662,3077,,17650,25,,71,,620,,,,,,,,-18589
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-15,2577,3805,,30009,10,,0,,8270,,,,,,,,-39497
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-14,2862,3628,11765,17692,,,304.89,,,,,,,,,,-6388.11
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-13,2477,6005,,17290,,,0,,180,,,,,,,,-20998
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-11,,899,,,,,,,,,,,,,,,-899
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-10,4807,5965,9050,22028,260,,-154.89,,290,,,,,,,,-14320.89
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-09,3317,3242,,14784,120,,-140,,425,,,,,,,,-15154
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-08,2347,4369,,9626,35,,-30,,215,,,,,,,,-11858
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-07,1449,3598,10740,24402,,,-50,,600,,,,,,,,-16461
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-06,1299,1640,,54578,825,,-345,,,,,,,,,,-54439
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-04,,3361,,,,,,,,,,,,,,,-3361
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-03,2039,13989,9675,55459,20,,-2386.75,,,,,,,,,,-60100.75
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-02,2497,5754,,64816,1540,,0,,,,,,,,,,-66533
India,"Financial Year (Apr - Mar), 2015","July, 2015",2015-07-01,3165,19310,,45031,280,,0,,,,,,,,,,-60896
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-30,8061,19133,6990,30736,3900,,0,,,,,,,,,,-30918
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-29,5853,14711,,23504,60,,0,,505,,,,,,,,-32807
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-27,,7478,,,,,,,,,,,,,,,-7478
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-26,8066,15654,22500,15753,,,0,,230,,,,,,,,-1071
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-25,11405,5220,,8623,700,,0,,315,,,,,,,,-2053
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-24,5658,2806,,17185,,,0,,,,,,,,,,-14333
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-23,5100,3771,15004,11030,,,-30,,,,,,,,,,5273
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-22,4262,2717,,4204,300,,-50,,,,,,,,,,-2409
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-20,,9844,,,,,,,,,,,,,,,-9844
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-19,4320,636,15504,13360,45,,0,,,,,,,,,,5873
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-18,4240,2324,,13452,128,,0,,,,,,,,,,-11408
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-17,10441,4278,,15006,,,0,,,,,,,,,,-8843
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-16,5805,5508,15504,,150,,0,,,,,,,,,,15951
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-15,4225,3956,,30007,100,,-40,,,,,,,,,,-29678
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-13,,25092,,,,,,,,,,,,,,,-25092
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-12,10961,5256,22505,19525,800,,0,,,,,,,,,,9485
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-11,13386,3726,,10002,,,0,,,,,,,,,,-341.999999999998
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-10,14051,5963,,,130,,-1.35,,,,,,,,,,8216.65
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-09,13511,2148,15009,,10,,345,,,,,,,,,,26727
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-08,6638,2763,,,4965,,-72.5,,,,,,,,,,8767.5
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-06,,19,,,10405,,,,,,,,,,,,10386
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-05,2052,2706,9520,10002,705,,-165,,,,,,,,,,-596
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-04,2067,1600,,14637,507,,0,,,,,,,,,,-13663
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-03,3175,3729,,10001,,,-345,,,,,,,,,,-10900
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-02,4408,12789,10840,,300,,0,,,,,,,,,,2759
India,"Financial Year (Apr - Mar), 2015","June, 2015",2015-06-01,10015,6597,,,900,,0,,,,,,,,,,4318
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-30,,17849,,,,,,,,,,,,,,,-17849
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-29,19651,7477,13910,,1305,,734.52,,,,,,,,,,28123.52
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-28,18657,8192,,,100,,-450.78,,,,,,,,,,10114.22
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-27,19597,2875,15001,,500,,-36.05,,,,,,,,,,32186.95
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-26,18527,1261,15003,,445,,0,,,,,,,,,,32714
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-25,19541,3927,5200,,210,,-100,,,,,,,,,,20924
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-23,,921,,,,,,,,,,,,,,,-921
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-22,19237,1234,25506,,185,,204.62,,,,,,,,,,43898.62
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-21,16543,1008,,,340,,0,,,,,,,,,,15875
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-20,18709,3554,15005,,,,0,,,,,,,,,,30160
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-19,20366,5735,22724,,160,,-489.75,,,,,,,,,,37025.25
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-18,18337,1056,9225,,845,,0,,,,,,,,,,27351
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-16,,663,,,650,,,,,,,,,,,,-13
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-15,20450,7072,34757,,500,,-50,,,,,,,,,,48585
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-14,16712,3917,,10002,700,,-10,,,,,,,,,,3483
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-13,18631,3660,,,50,,-54.7,,,,,,,,,,14966.3
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-12,20116,6612,33245,,900,,0,,,,,,,,,,47649
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-11,16509,1741,15001,,980,,47.13,,,,,,,,,,30796.13
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-09,,1120,,,995,,,,,,,,,,,,-125
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-08,18830,17339,43276,,240,,0,,,,,,,,,,45007
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-07,10605,2383,,,4425,,7.57,,,,,,,,,,12654.57
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-06,3897,3290,,10003,230,,90,,,,,,,,,,-9076
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-05,15431,25363,15508,,125,,0,,,,,,,,,,5701
India,"Financial Year (Apr - Mar), 2015","May, 2015",2015-05-02,,18549,,,100,,,,,,,,,,,,-18449
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-30,19028,6449,36506,,2850,,147.35,,,,,,,,,,52082.35
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-29,18838,13678,8690,,100,,-90,,,,,,,,,,13860
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-28,19571,11599,18078,,225,,-203.1,,,,,,,,,,26071.9
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-27,19369,13512,10002,,330,,-50,,,,,,,,,,16139
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-25,,6422,,,,,,,,,,,,,,,-6422
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-24,21089,8047,17675,,,,-70,,340,,,,,,,,30307
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-23,14147,11612,,,7443,,145,,390,,,,,,,,9733
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-22,5136,5856,10004,,145,,-339,,500,,,,,,,,8590
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-21,19224,4639,24704,,42,,0,,300,,,,,,,,39031
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-20,20164,3138,10005,,262,,0,,430,,,,,,,,26863
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-18,,941,,,2830,,,,,,,,,,,,1889
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-17,18962,14345,23508,,215,,19,,255,,,,,,,,28104
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-16,15748,5915,,,,,0,,205,,,,,,,,9628
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-15,11967,2807,8470,,3370,,-38.75,,300,,,,,,,,20661.25
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-13,8149,2528,15006,376,330,,-300,,255,,,,,,,,20026
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-11,,4522,,,,,,,,,,,,,,,-4522
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-10,5588,4003,15504,,2631,,0,,570,,,,,,,,19150
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-09,6131,3047,,9706,250,,0,,155,,,,,,,,-6527
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-08,1929,3702,,18484,1949,,-334.35,,230,,,,,,,,-18872.35
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-07,1717,22898,15502,39664,90,,0,,600,,,,,,,,-45853
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-06,1267,42190,,50363,900,,-50,,,,,,,,,,-90436
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-04,,10878,,,2250,,,,,,,,,,,,-8628
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-02,,101493,,,225,,,,,,,,,,,,-101268
India,"Financial Year (Apr - Mar), 2015","April, 2015",2015-04-01,,,,,,,0,,,,,,,,,,
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-31,21371,32007,50503,,41638,,34.85,,,,,,,,,,81539.85
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-30,19983,29809,15002,,7230,,164.6,,,,,,,,,,12570.6
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-28,,13033,,,5849,,,,,,,,,,,,-7184
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-27,8304,21984,15502,16637,2355,,427.37,,,,,,,,,,-12032.63
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-26,5087,6383,,28053,690,,-331.5,,,,,,,,,,-28990.5
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-25,3617,10140,,23377,228,,142,,,,,,,,,,-29530
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-24,3297,7894,15501,16060,405,,0,,,,,,,,,,-4751
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-23,12604,12673,,10001,105,,-1.04,,,,,,,,,,-9966.04
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-21,,16551,,,500,,,,,,,,,,,,-16051
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-20,17947,5927,27355,,4185,,-240,,,,,,,,,,43320
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-19,4995,5471,,,600,,0,,,,,,,,,,124
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-18,12924,6475,,,25,,-140,,,,,,,,,,6334
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-17,14937,11013,26654,,,,0,,,,,,,,,,30578
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-16,21869,9391,34884,,200,,-70,,,,,,,,,,47492
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-14,,530,,,11948,,,,,,,,,,,,11418
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-13,15417,7679,45512,10925,70,,-200,,,,,,,,,,42195
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-12,17328,3405,2900,,150,,80,,,,,,,,,,17053
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-11,19333,2967,1600,,354,,300,,,,,,,,,,18620
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-10,16709,15035,23754,,,,-300,,5,,,,,,,,25123
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-09,6977,2408,,,,,0,,95,,,,,,,,4474
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-07,,1212,,,14838,,,,,,,,,,,,13626
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-05,3884,5431,20002,32901,1877,,260.08,,365,,,,,,,,-12673.92
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-04,2247,3485,,20108,,,-467.48,,100,,,,,,,,-21913.48
India,"Financial Year (Apr - Mar), 2014","March, 2015",2015-03-03,3507,6368,15004,43512,700,,0,,145,,,,,,,,-30814
